frame_name,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z,class
frame_221,0.000977155,0.000974293,-0.123687461,0.00097996,0.000947809,-0.10268911,0.000983331,0.000947318,-0.102724023,0.000986665,0.000946666,-0.102753922,0.000968346,0.000946705,-0.116743103,0.000962369,0.000945409,-0.116774537,0.000955983,0.000944132,-0.116848074,0.00098426,0.000953187,0.014771059,0.000937042,0.000952787,-0.048080705,0.000982555,0.000998422,-0.078273222,0.000965861,0.000998934,-0.096743159,0.001017921,0.001101715,0.102258071,0.000891909,0.001099421,-0.086053677,0.001009271,0.001281622,0.092634343,0.000905437,0.0011198,-0.294061303,0.001050645,0.001276808,0.010960398,0.000934202,0.000970498,-0.453479499,0.001068397,0.001282535,0.000231712,0.000947084,0.000931981,-0.494032979,0.001069633,0.001263875,-0.015545082,0.000947129,0.000924985,-0.486173004,0.001061228,0.001262279,0.00160392,0.000944389,0.000940735,-0.454675913,0.000998482,0.001516881,0.05967183,0.000925401,0.001516191,-0.059715204,0.000982495,0.001836707,0.026467953,0.000927756,0.001841107,-0.10407044,0.00096836,0.002091706,0.172919244,0.000921871,0.002146698,-0.017261963,0.000954501,0.002134375,0.182925761,0.000921637,0.002189539,-0.01402355,0.001022232,0.002168825,0.105149873,0.00093242,0.00224248,-0.129683152,sanchindachijodantsuki
frame_222,0.000975895,0.000967415,-0.154300645,0.000978939,0.000937874,-0.132286236,0.000982939,0.00093676,-0.132323146,0.00098636,0.000935604,-0.132362962,0.000965967,0.000938497,-0.144845635,0.000959684,0.000937504,-0.144881591,0.00095305,0.000936451,-0.144956425,0.000985092,0.000943079,-0.009574556,0.000935371,0.000946971,-0.065371409,0.000983192,0.000991717,-0.107186154,0.000966547,0.000994214,-0.123579405,0.001018039,0.001103182,0.081921406,0.000891279,0.001097987,-0.096034206,0.001006485,0.001285932,0.07609652,0.000906695,0.001128614,-0.303363055,0.001050232,0.001280546,-0.002937631,0.000937661,0.000977608,-0.478469759,0.001067674,0.001283,-0.013753839,0.000948412,0.000943899,-0.521204472,0.001068386,0.001263417,-0.031627089,0.000946086,0.000938937,-0.513519824,0.001059238,0.001263515,-0.013220323,0.00094411,0.000954399,-0.480311871,0.0009997,0.001516217,0.054440226,0.000923829,0.001518433,-0.054458253,0.000987475,0.001834857,0.026637089,0.000928063,0.001838228,-0.090232067,0.000969421,0.002087456,0.177657053,0.000921795,0.002141572,0.008811519,0.00095681,0.002126763,0.187686324,0.000922189,0.002184789,0.012842189,0.001016523,0.002166687,0.105506666,0.000931738,0.002243505,-0.105439126,sanchindachijodantsuki
frame_223,0.000987356,0.000909695,-0.226165965,0.000997642,0.0008771,-0.212198511,0.001003963,0.000876778,-0.21228303,0.001010131,0.000876876,-0.212309092,0.000978381,0.000878511,-0.202788889,0.000971882,0.000878869,-0.202738747,0.000965863,0.000879107,-0.202711418,0.001022792,0.000890071,-0.114742085,0.000959606,0.000892478,-0.068276703,0.00100164,0.000938987,-0.189062655,0.000975543,0.000940114,-0.175973803,0.001074235,0.001050707,-0.132529438,0.000920279,0.001067855,0.010836231,0.001064802,0.000995383,-0.413061976,0.00092352,0.001193511,-0.00255191,0.001027431,0.000832234,-0.68960315,0.00089406,0.001240659,-0.12002299,0.001006667,0.00080568,-0.75874126,0.000878113,0.001260158,-0.145948306,0.001002763,0.000805593,-0.754784822,0.000879367,0.00124981,-0.172123149,0.001008083,0.000816741,-0.697326303,0.000888588,0.00124587,-0.13534525,0.001047926,0.00153395,-0.049594231,0.00095146,0.001542038,0.049583104,0.001044345,0.001926297,-0.066406496,0.000979373,0.001914162,0.144656509,0.001067288,0.002273328,0.029692532,0.000995726,0.002199187,0.380428135,0.001065525,0.002324206,0.030615572,0.001006587,0.002234024,0.397626728,0.001051269,0.002380814,-0.120396048,0.000950631,0.002294593,0.297255039,sanchindachijodantsuki
frame_224,0.00098641,0.000914347,-0.241487682,0.000996187,0.000881826,-0.227896243,0.001003276,0.000881447,-0.227989018,0.001009613,0.000881529,-0.228019699,0.000973886,0.000882807,-0.217352033,0.000966423,0.000883065,-0.217289016,0.00095989,0.00088348,-0.217271075,0.001022456,0.000890755,-0.125475571,0.000953829,0.00089671,-0.073817901,0.001001665,0.000944037,-0.20179373,0.000972642,0.000945569,-0.187242597,0.001076441,0.001052657,-0.12474563,0.000918756,0.001067256,0.007362123,0.001063852,0.001039677,-0.385016352,0.000919815,0.001205594,-0.034406438,0.001036672,0.000847926,-0.656338751,0.000896467,0.001254671,-0.204465434,0.001013907,0.000809124,-0.722997963,0.00087983,0.001268807,-0.235776201,0.001009728,0.000805191,-0.718105733,0.000879465,0.001254135,-0.262202144,0.001015512,0.000820624,-0.662838519,0.000888379,0.001249754,-0.220861405,0.001047966,0.001536367,-0.04607166,0.000950976,0.001546026,0.046066854,0.001045012,0.001926713,-0.086227156,0.000979873,0.001918969,0.149267808,0.001066776,0.00227711,-0.006879451,0.000995652,0.00219628,0.41397959,0.001065274,0.002330615,-0.007496173,0.001006973,0.002228526,0.435000032,0.00105341,0.002384458,-0.158640638,0.000956179,0.002289643,0.342793196,sanchindachijodantsuki
frame_225,0.000987535,0.00090479,-0.231658518,0.000996721,0.000873508,-0.21683453,0.001003871,0.000873139,-0.216926053,0.001010242,0.000872952,-0.216950834,0.000974585,0.000875032,-0.207049698,0.000967303,0.000876033,-0.206983343,0.000960917,0.000877393,-0.206963852,0.001022606,0.00088344,-0.112627521,0.000954789,0.000894098,-0.064377263,0.001004052,0.000938356,-0.19161883,0.000974273,0.000939074,-0.178035066,0.001080633,0.001058104,-0.109285273,0.000918999,0.001074104,0.010964622,0.001064036,0.001050967,-0.364868492,0.000921207,0.001220518,-0.043372255,0.001040395,0.000850053,-0.636593342,0.000895524,0.001264841,-0.232382268,0.001019027,0.000809962,-0.702432275,0.000878372,0.001272885,-0.266792804,0.00101421,0.000807049,-0.697014391,0.000878041,0.001255991,-0.293818176,0.001020071,0.0008235,-0.64292109,0.000887023,0.001255115,-0.249441192,0.001049629,0.001536395,-0.041561767,0.000951836,0.001546762,0.04154991,0.001046219,0.001928843,-0.087178081,0.000981035,0.001920176,0.138111606,0.001066962,0.002283661,-0.011238035,0.000994533,0.002190786,0.410593241,0.001065241,0.002333915,-0.012176804,0.001005945,0.002220421,0.432666689,0.001054185,0.00238598,-0.162561104,0.00095945,0.002290631,0.342732042,sanchindachijodantsuki
frame_226,0.000986037,0.000918087,-0.227665529,0.000996527,0.000886983,-0.215278104,0.001003524,0.000886476,-0.215360478,0.001010283,0.000886387,-0.2153828,0.000976703,0.000889419,-0.203282058,0.000970657,0.000890511,-0.20322597,0.000965199,0.000891791,-0.203215361,0.001026446,0.000898185,-0.118819617,0.00096086,0.00090641,-0.060985457,0.001003581,0.000952572,-0.190324605,0.000976213,0.000954543,-0.173996985,0.00108453,0.00106059,-0.120482907,0.00092518,0.00107629,0.022302466,0.001065985,0.001040764,-0.369397283,0.000931805,0.001220044,-0.012778844,0.001036666,0.00084519,-0.6255126,0.000897153,0.001257413,-0.188619405,0.001014546,0.000805872,-0.689546824,0.000879557,0.001268794,-0.220506132,0.001009867,0.000804178,-0.685987711,0.000879137,0.001255231,-0.246498927,0.001016559,0.000821389,-0.632083297,0.000888221,0.001253394,-0.205072492,0.001051268,0.001535217,-0.047168694,0.000952923,0.00154658,0.04714226,0.001047493,0.001921676,-0.079157412,0.000980965,0.001914967,0.141797081,0.001067674,0.002273332,-0.007233763,0.000997957,0.002200125,0.370065719,0.0010655,0.00232443,-0.008497362,0.00100875,0.002235944,0.386995703,0.001052519,0.002373777,-0.156799912,0.000956677,0.002289681,0.291332185,sanchindachijodantsuki
frame_227,0.000987217,0.00091104,-0.224140644,0.000997202,0.000882356,-0.212285921,0.00100399,0.000881951,-0.212370351,0.001010583,0.000881988,-0.212392062,0.000977179,0.000884401,-0.201031074,0.000971161,0.000885419,-0.200980112,0.000965595,0.000886668,-0.200973272,0.001024979,0.000892832,-0.115749352,0.000960101,0.000901824,-0.061596457,0.001003897,0.000945106,-0.186384782,0.000976411,0.000945701,-0.171138957,0.001084614,0.001056366,-0.114809766,0.00092485,0.001072067,0.021948922,0.00106816,0.001038448,-0.359962106,0.000932603,0.001221359,-0.021943439,0.001036714,0.000847754,-0.614034474,0.000896628,0.001253522,-0.206970915,0.001014422,0.000809097,-0.677351296,0.000878725,0.001267953,-0.239812478,0.001009768,0.00080833,-0.67337358,0.000878853,0.001255943,-0.266061008,0.001016767,0.0008258,-0.620315909,0.000888062,0.001252504,-0.223706558,0.001052119,0.001533188,-0.046646412,0.00095379,0.00154305,0.046629801,0.001047796,0.001918501,-0.071634151,0.000982464,0.001913034,0.139016598,0.001067451,0.002273477,-0.008351672,0.000999604,0.002205738,0.341198891,0.001064933,0.002325552,-0.010514257,0.001009188,0.002243653,0.35515517,0.001053679,0.002370445,-0.156286299,0.000953465,0.002291774,0.256040156,sanchindachijodantsuki
frame_228,0.000987419,0.000906602,-0.223859295,0.000997558,0.000876826,-0.212017611,0.00100421,0.000876562,-0.212106556,0.001010981,0.000876596,-0.212131754,0.000977986,0.000878535,-0.200796783,0.000972353,0.000879507,-0.200748414,0.000967202,0.000880652,-0.200746819,0.001025915,0.000889381,-0.118233137,0.000961775,0.000896658,-0.064177103,0.001003182,0.000940731,-0.187330946,0.000976923,0.000939974,-0.172102079,0.001085355,0.001055043,-0.11997664,0.000926329,0.001073097,0.023544928,0.001067282,0.001028061,-0.363180667,0.00093389,0.001225828,0.021301968,0.00103596,0.000845202,-0.622036874,0.000897331,0.001261804,-0.117995031,0.001013859,0.000809944,-0.685426533,0.000879564,0.00127433,-0.144567788,0.001010361,0.000808982,-0.683111668,0.000878015,0.001258043,-0.173145652,0.001017488,0.000825178,-0.629198492,0.000886873,0.001255816,-0.134433746,0.001052568,0.001530365,-0.04674251,0.000954357,0.001540505,0.046731673,0.001048227,0.001920056,-0.063225247,0.000983114,0.001914757,0.12948437,0.001067749,0.00226872,0.013509088,0.001000341,0.002209182,0.326337725,0.001066515,0.002321408,0.01300537,0.001009854,0.002245037,0.339531541,0.001052448,0.002373702,-0.131992653,0.000953149,0.002297878,0.237112507,sanchindachijodantsuki
frame_229,0.000990098,0.000910676,-0.23742111,0.001000191,0.000881092,-0.224189952,0.001006494,0.000880464,-0.224289224,0.001013276,0.00088015,-0.2243184,0.000980615,0.000882628,-0.213180885,0.000974576,0.00088319,-0.213120311,0.000969217,0.000883686,-0.213108808,0.001027383,0.000890887,-0.124092229,0.00096161,0.000897534,-0.071124069,0.00100521,0.000945138,-0.198708326,0.000978847,0.000943519,-0.183726162,0.001083532,0.001052476,-0.115668423,0.00092825,0.001069805,0.024719229,0.001068656,0.001045817,-0.359734982,0.000936596,0.001214735,0.090763852,0.001039117,0.000846874,-0.637521625,0.000896659,0.001262377,0.031693067,0.001018109,0.000807869,-0.702077627,0.000878826,0.001280674,0.017838024,0.001014335,0.000807412,-0.701011062,0.000877293,0.001265346,-0.014837473,0.001021273,0.000825153,-0.64564985,0.00088569,0.001260184,0.0162529,0.001051579,0.00153279,-0.044277459,0.000953467,0.001541281,0.044330388,0.001047851,0.001921499,-0.067797072,0.000983831,0.001919944,0.130467817,0.001066008,0.002281602,0.005725833,0.000998313,0.002196998,0.36705935,0.00106528,0.002336483,0.005217128,0.001008852,0.002230528,0.384888798,0.001054407,0.002388257,-0.140614554,0.000954808,0.002299334,0.289085954,sanchindachijodantsuki
frame_230,0.000992479,0.000911769,-0.225871012,0.00100295,0.000881315,-0.214050397,0.001009081,0.000880906,-0.214153916,0.001015433,0.000880552,-0.214191884,0.000984578,0.000881807,-0.201546952,0.000978716,0.000881916,-0.201487184,0.000973212,0.000881977,-0.201492175,0.001029057,0.000889515,-0.116914973,0.000966408,0.000896124,-0.05675533,0.001006256,0.000944806,-0.187887132,0.000981277,0.000944289,-0.170888901,0.001085554,0.001054333,-0.115752921,0.000929761,0.001068473,0.036619172,0.001068349,0.001060593,-0.365104884,0.00093978,0.001208918,0.044406705,0.001041817,0.000857934,-0.630730212,0.000902629,0.001263031,-0.077249341,0.001021376,0.000819396,-0.693042397,0.000883702,0.001278992,-0.097497478,0.001017145,0.000816531,-0.689538777,0.000880057,0.001267223,-0.126230419,0.0010236,0.000833994,-0.637166083,0.000888446,0.001262744,-0.093107998,0.001049984,0.001538515,-0.051177636,0.000950365,0.001546579,0.051172271,0.001046755,0.001922292,-0.094055921,0.000982358,0.001917432,0.153238684,0.001067673,0.002307983,-0.053952966,0.000999749,0.002203063,0.389983773,0.001071121,0.002357207,-0.058053877,0.00101104,0.002242307,0.408212751,0.001050591,0.002387151,-0.209567428,0.000953368,0.00230007,0.317908764,sanchindachijodantsuki
frame_231,0.000993692,0.000909057,-0.238025218,0.00100407,0.000877485,-0.225549549,0.001010665,0.000876798,-0.22565949,0.00101685,0.000876344,-0.225701049,0.000983881,0.000879362,-0.213165089,0.000977201,0.000879834,-0.213099509,0.000971113,0.000880507,-0.213092834,0.001030006,0.000885463,-0.125908434,0.000965606,0.000894744,-0.065829843,0.001008562,0.000942882,-0.199062899,0.000980988,0.000944263,-0.182059988,0.001088302,0.001055153,-0.116252445,0.000930536,0.001071059,0.03139852,0.001072905,0.001064849,-0.361672223,0.000938192,0.00122799,0.074886188,0.001046403,0.000858318,-0.636123657,0.000899489,0.001267484,-0.012133458,0.001026664,0.000819046,-0.699190974,0.000881978,0.001282295,-0.028129881,0.00102289,0.000816749,-0.695790887,0.000879866,0.001267563,-0.059335481,0.001029009,0.000834105,-0.642862201,0.000888973,0.001263324,-0.027801137,0.001047849,0.001541031,-0.047904901,0.000948674,0.001550269,0.047936581,0.001046109,0.00192698,-0.091722265,0.000984485,0.001923638,0.140830442,0.001067685,0.002300956,-0.029832819,0.001000612,0.002191791,0.409256816,0.001069171,0.002352361,-0.031331345,0.001011938,0.002223515,0.431337655,0.001054711,0.002389069,-0.179630399,0.000960028,0.002300673,0.346404105,sanchindachijodantsuki
frame_232,0.000998377,0.00091085,-0.232421562,0.001009427,0.000880009,-0.219666377,0.00101552,0.000879683,-0.219777226,0.001021762,0.000879537,-0.219817653,0.000990324,0.000880989,-0.208152816,0.000984218,0.000881108,-0.208087906,0.000978575,0.000881103,-0.208080381,0.001034469,0.000887637,-0.119622156,0.000971501,0.000894017,-0.063892394,0.001012434,0.000943319,-0.193378657,0.000986818,0.000942755,-0.177650183,0.001088536,0.001057742,-0.114090621,0.000934547,0.001070079,0.031961549,0.001073707,0.001070235,-0.357211888,0.000945419,0.001230247,0.057137161,0.001048855,0.000867369,-0.623248875,0.00090473,0.001269782,-0.047831029,0.00103078,0.000827798,-0.685304224,0.000884162,0.001284557,-0.066146076,0.001027212,0.000826159,-0.682312548,0.000880116,0.001269759,-0.0966677,0.001032819,0.000844282,-0.630004466,0.000890107,0.001266547,-0.063840218,0.001047203,0.001536684,-0.04944931,0.000948699,0.001546406,0.049458619,0.001047673,0.001919436,-0.081533775,0.000984531,0.001918252,0.153202266,0.00106786,0.002297118,-0.030574529,0.001002329,0.002199053,0.393240869,0.001069198,0.002349689,-0.033368625,0.00101477,0.002234574,0.411813915,0.001054346,0.002384147,-0.180963054,0.000961237,0.002300631,0.321973234,sanchindachijodantsuki
frame_233,0.000999569,0.000909255,-0.228746966,0.001010646,0.000878231,-0.216727704,0.001016678,0.000877613,-0.216834649,0.001023012,0.000877172,-0.216867194,0.000991147,0.000880537,-0.20476906,0.000984859,0.000881245,-0.204710588,0.000979227,0.000881693,-0.204704866,0.001036078,0.000886272,-0.120493449,0.00097269,0.000895009,-0.062576696,0.001013945,0.000940777,-0.191278756,0.000988293,0.000941351,-0.174889192,0.001090874,0.001056915,-0.118605398,0.000936438,0.001069345,0.033717431,0.001069768,0.001072076,-0.367416352,0.000943634,0.001228677,0.077749953,0.001050641,0.000868655,-0.642426968,0.000901787,0.001268771,-0.000597612,0.00103341,0.000828329,-0.704764962,0.000882205,0.001283207,-0.014746636,0.001030519,0.000827881,-0.703174889,0.000878962,0.001267678,-0.045309588,0.001036039,0.000845447,-0.650107026,0.000888711,0.001264325,-0.015909638,0.001047542,0.001535887,-0.05292365,0.000949721,0.001544267,0.05293474,0.001046795,0.001913767,-0.084363125,0.000982818,0.001913785,0.159225851,0.001066407,0.002290929,-0.037964169,0.000999458,0.002199695,0.384900481,0.001068761,0.002349072,-0.04111477,0.001012034,0.002234887,0.401733696,0.00105114,0.002383878,-0.188860312,0.00095414,0.002300626,0.30944714,sanchindachijodantsuki
frame_234,0.000901398,0.000946183,-0.144631371,0.000908213,0.000918402,-0.121611774,0.000912568,0.000918672,-0.121643163,0.000916897,0.000918856,-0.121670008,0.000893221,0.000915917,-0.135155708,0.000886818,0.000914582,-0.13519007,0.000880029,0.000913243,-0.135261312,0.000917857,0.000931027,0.003161879,0.000862547,0.000930931,-0.057758495,0.000908408,0.00097479,-0.097234741,0.00089033,0.00097429,-0.115108728,0.000951202,0.001091712,0.090318717,0.00082093,0.001081468,-0.099015303,0.000942218,0.001257794,0.093676686,0.000831236,0.001086396,-0.329110175,0.00097582,0.001268896,0.038335811,0.000852421,0.00096173,-0.505812407,0.000989362,0.001282527,0.031741213,0.00086703,0.000913795,-0.549538195,0.000991401,0.001263673,0.013950502,0.000866731,0.000912973,-0.542155564,0.000983698,0.001260988,0.028952107,0.000864134,0.000931078,-0.508270204,0.000924326,0.001502261,0.057981946,0.000848667,0.001502941,-0.058054525,0.000900626,0.001826919,0.014235608,0.000848899,0.001832205,-0.088395208,0.000888824,0.002087135,0.150729671,0.00084087,0.002137634,0.014446494,0.000877606,0.002128209,0.159392953,0.000839861,0.00218173,0.019096348,0.000937887,0.002158441,0.072779931,0.000849141,0.002240509,-0.097410761,sanchindachijodantsuki
frame_235,0.000901287,0.000945337,-0.157250121,0.000908283,0.000916802,-0.134013668,0.000912698,0.000916975,-0.134047031,0.000916981,0.000917156,-0.134080917,0.000893486,0.00091477,-0.14667289,0.000887102,0.000913492,-0.146715268,0.000880403,0.000912159,-0.146796107,0.000918468,0.000929578,-0.008670995,0.000862966,0.000929159,-0.065159708,0.00090844,0.000974001,-0.109768718,0.000890416,0.000973544,-0.126360714,0.000952704,0.00109316,0.078803673,0.000821246,0.001081767,-0.104436442,0.000942651,0.001251868,0.090254694,0.000832154,0.001087522,-0.334095716,0.00097098,0.001282558,0.04918899,0.000853973,0.000958641,-0.516943097,0.000981906,0.001297457,0.044560246,0.000867428,0.00091062,-0.561787724,0.000986284,0.001276194,0.025667354,0.000867026,0.000910925,-0.554575861,0.000980227,0.001274236,0.039671648,0.000864726,0.000929112,-0.519878864,0.000923947,0.001505616,0.055496488,0.000848681,0.001505199,-0.055562761,0.000901125,0.001827828,0.007860001,0.000848096,0.001831775,-0.089121506,0.000887141,0.002084112,0.143315971,0.000839455,0.002131005,0.016703978,0.000873134,0.002123121,0.151579127,0.000837972,0.002175274,0.02122559,0.000933758,0.002158503,0.06109833,0.000849035,0.002232572,-0.097959213,sanchindachijodantsuki
frame_236,0.000903336,0.00094925,-0.131896585,0.000909525,0.000920966,-0.110264353,0.000913679,0.00092102,-0.110315092,0.000917603,0.000920915,-0.110338986,0.000895141,0.000919488,-0.123782903,0.000888844,0.000918553,-0.12381839,0.000881966,0.000917536,-0.123888411,0.000917673,0.000933729,0.008573632,0.000863767,0.000933643,-0.051545307,0.000910006,0.000977785,-0.086585388,0.000892546,0.000977687,-0.104231365,0.000951646,0.001091582,0.08164227,0.000822061,0.001082151,-0.092993647,0.000957035,0.001250513,0.024449719,0.000837382,0.001092607,-0.319253653,0.000967815,0.001278248,-0.101209253,0.000851665,0.0009668,-0.497896552,0.00098272,0.001294903,-0.120358564,0.000864775,0.000922681,-0.542779028,0.000984749,0.001280721,-0.136199728,0.000865783,0.000920262,-0.535272062,0.00097959,0.001271462,-0.11204581,0.000863455,0.000937052,-0.500438333,0.000922946,0.001505694,0.054519549,0.000847135,0.001503642,-0.054586686,0.000900595,0.00183023,0.006086989,0.00084821,0.001831131,-0.090979174,0.000887759,0.002085225,0.138201594,0.000840886,0.002131004,0.010267329,0.00087502,0.00212425,0.146221459,0.000838386,0.002174829,0.014375282,0.000935072,0.002161028,0.057349559,0.000849629,0.002233709,-0.104575738,sanchindachijodantsuki
frame_237,0.000901421,0.00095333,-0.133596942,0.000906892,0.000927202,-0.112017348,0.000911135,0.000927412,-0.112067878,0.000915041,0.000927609,-0.11209318,0.000893123,0.00092521,-0.124805562,0.000886759,0.000924359,-0.124834239,0.000880127,0.00092345,-0.124893814,0.000915628,0.00094028,0.007625212,0.000862419,0.0009387,-0.049479865,0.000908017,0.000980978,-0.087867625,0.000890246,0.000979801,-0.104629174,0.000946318,0.001094388,0.080342777,0.000820648,0.001082476,-0.088574834,0.000932165,0.001256311,0.013848611,0.000837208,0.001081695,-0.314626992,0.000967253,0.00128021,-0.127483204,0.000854572,0.000960514,-0.495789081,0.00098334,0.001295869,-0.149572745,0.00086805,0.000920092,-0.541301847,0.000985929,0.001280941,-0.166046947,0.000868092,0.000918409,-0.532566905,0.000977619,0.001272969,-0.138975725,0.000865596,0.000934453,-0.497915447,0.000923277,0.001507945,0.053531889,0.000848532,0.001506086,-0.053574506,0.00090024,0.001829393,0.014875877,0.000847636,0.001830272,-0.08976052,0.000887435,0.00208286,0.139938787,0.000839835,0.002130642,0.008332397,0.000873873,0.00211917,0.147197396,0.000837281,0.002171707,0.012062955,0.000936084,0.00215377,0.059155926,0.00084955,0.002234869,-0.106499955,sanchindachijodantsuki
frame_238,0.000902018,0.000952092,-0.132507384,0.000907944,0.000925239,-0.110239938,0.000912243,0.000925516,-0.11028818,0.000916123,0.000925791,-0.110310629,0.000894282,0.000923028,-0.12249013,0.000887863,0.000921933,-0.12251851,0.000881231,0.000920698,-0.122575007,0.000916775,0.000937753,0.00947452,0.000863378,0.00093457,-0.045015477,0.000908356,0.000980108,-0.08711458,0.000890634,0.000978467,-0.103103362,0.000947322,0.00109533,0.078188792,0.000818846,0.001081135,-0.083872996,0.000935088,0.001260092,-0.000663231,0.000833095,0.001081475,-0.304048747,0.00096653,0.001290944,-0.153105721,0.000854333,0.000956739,-0.479851454,0.000984188,0.001296382,-0.177869797,0.000866913,0.00091622,-0.524584711,0.000986647,0.001280952,-0.193087116,0.000866248,0.00091446,-0.51618439,0.000976333,0.001281984,-0.164530531,0.000863996,0.000930895,-0.482102484,0.000922915,0.001509679,0.051780399,0.000847282,0.001506615,-0.051852688,0.00089919,0.001830522,0.00727817,0.00084681,0.001831823,-0.084666163,0.000888033,0.002084106,0.137635604,0.000839698,0.00213011,0.018289506,0.000874833,0.002122871,0.145471498,0.000838132,0.002171151,0.022472993,0.000934016,0.002156896,0.055669412,0.000849768,0.002233378,-0.095467292,sanchindachijodantsuki
frame_239,0.000900779,0.000955718,-0.157893479,0.000906387,0.000928946,-0.134564087,0.00091086,0.000929102,-0.134591416,0.000915029,0.000929328,-0.134634241,0.000892733,0.000927394,-0.146806568,0.000886479,0.000926261,-0.146847129,0.000880059,0.000925025,-0.146930546,0.000916306,0.000940374,-0.010274503,0.000862542,0.000937339,-0.065179698,0.000907709,0.0009842,-0.110856928,0.000889637,0.000982254,-0.127021,0.000946376,0.001098457,0.080965534,0.000818268,0.001082767,-0.105941311,0.000931996,0.001258575,0.128627419,0.000832838,0.00108389,-0.338010639,0.000967113,0.001299512,0.13020438,0.000857839,0.000950899,-0.524379313,0.000981912,0.001312886,0.133143455,0.000869487,0.000905991,-0.57015276,0.000986816,0.001288559,0.112188414,0.000867506,0.000906144,-0.56230104,0.000980559,0.001288151,0.121237472,0.00086523,0.000926078,-0.527477801,0.000922332,0.001511841,0.058863264,0.000846329,0.001506315,-0.058942396,0.000899151,0.001833686,0.013822347,0.000847099,0.001831539,-0.091689087,0.000887411,0.00208791,0.154215872,0.000840355,0.002135158,0.019563567,0.000875417,0.002128587,0.163113788,0.0008381,0.002179153,0.024832955,0.000934194,0.002163485,0.073993221,0.000850613,0.002237678,-0.093343273,sanchindachijodantsuki
frame_240,0.000900561,0.000961504,-0.157480851,0.000906144,0.000934042,-0.13422057,0.000910502,0.000934153,-0.134240672,0.000914602,0.00093434,-0.134288251,0.000892639,0.000932238,-0.146183193,0.000886454,0.000930764,-0.146222994,0.000880019,0.000929289,-0.146294102,0.000915357,0.000943763,-0.010850601,0.000861752,0.000939982,-0.064786032,0.00090721,0.000989322,-0.110815093,0.000888679,0.000987847,-0.126671866,0.000944937,0.001099078,0.08235576,0.000817251,0.001086286,-0.101194583,0.000931892,0.001258486,0.152841985,0.000832086,0.00109661,-0.324423343,0.000971558,0.001288439,0.182731599,0.000859302,0.0009467,-0.501156092,0.000986039,0.001300533,0.189957067,0.000871575,0.000902145,-0.544197738,0.000989853,0.001285803,0.168337896,0.000870001,0.000899499,-0.536550164,0.000984511,0.001277818,0.17435731,0.000867701,0.000918573,-0.503849387,0.000923207,0.001511792,0.057186306,0.000847082,0.001507208,-0.057272825,0.000898462,0.001833845,0.011233802,0.000846348,0.001830772,-0.086152107,0.000886288,0.002087754,0.151106432,0.000841249,0.002129598,0.024327962,0.000873701,0.002126884,0.16025345,0.000838623,0.002172777,0.029771518,0.000933631,0.002162474,0.073338397,0.000849816,0.002235536,-0.085016944,sanchindachijodantsuki
